"DIDE_CODE","CONTINENT","ISO","NAME_0","NAME_1","map_prev_210_2019","prev_2_10","prev_0_5","inf_inc_0_5","clin_inc_0_5","sev_inc_0_5","sev_inc_0_10","sev_inc_0_1","sev_inc_1_2","sev_inc_2_3","sev_inc_3_4","sev_inc_4_5","sev_inc_5_6","sev_inc_6_7","sev_inc_7_8","sev_inc_8_9","sev_inc_9_10","eir","inc_sma_ppy","inc_sma_ppy_0_10"
100048,"Africa","AGO","Angola","Malanje",0.263810125934736,0.264532221917808,0.186731019178082,1.29862991224658,0.778251032027397,0.027606404030411,0.0170870585756164,0.0263250111706849,0.0409646095372603,0.0319414843016438,0.022684724249589,0.0151043849403014,0.0101278417372877,0.00654341256147945,0.00465652853238356,0.00373730177715069,0.00266751821852055,7.23045692328767,0.0149701616548478,0.00921061142043435
100049,"Africa","AGO","Angola","Moxico",0.292687672870755,0.292773252054795,0.212987021917808,1.6532221410137,0.941862832438356,0.030999033960137,0.0186709034567123,0.0322279198457534,0.0475363962989041,0.0350250706652055,0.0233439490528493,0.0151543431306301,0.00979749679454795,0.00609274645068493,0.0043303202320274,0.0030629144839726,0.00243077367035616,9.73421334794521,0.0170614058093162,0.0103214246648453
100050,"Africa","AGO","Angola","Namibe",0.0721934189332884,0.0750929419178082,0.0474567742465753,0.194685754356164,0.146716902575342,0.00897453214380822,0.00712388225262466,0.00610832150958904,0.00950998838356164,0.0108006793917808,0.0102362392347945,0.00840302696383562,0.00742741134547945,0.00566998048438356,0.00482188974416438,0.00411311481339726,0.00350993390572603,0.945098276986301,0.00447882098359359,0.00326524053333068
100051,"Africa","AGO","Angola","Uige",0.340600063723479,0.344740024657534,0.255977720547945,2.15084542712329,1.11576723950685,0.0328781854066575,0.0194646604479452,0.0362595392465753,0.0504572990312329,0.0374050207391781,0.0233167573249315,0.0145798125623562,0.00909652495263014,0.00548540534926027,0.00394115699827397,0.00286845515972603,0.00213233298819178,12.5570484684932,0.0182392784517901,0.0109142322699848
100052,"Africa","AGO","Angola","Zaire",0.294189307639221,0.293084476712329,0.211349326027397,1.58073835882192,0.898958086356164,0.0298608244908137,0.018129110054137,0.0300638298232877,0.0445272184473973,0.034045401050411,0.0241961772980822,0.0149572089392603,0.00965954428156164,0.0063363354370411,0.00430023090663014,0.00319143051320548,0.00250786112235616,9.00673140410959,0.0163015116522462,0.00990405713167471
100176,"Africa","BDI","Burundi","Bubanza",0.0784749699897632,0.0752971534246575,0.0471570819178082,0.237588469890411,0.174382747369863,0.0101960718172603,0.00775270539671233,0.00678333974821918,0.0119356694767123,0.0121495410191781,0.0111218057367123,0.00920153200109589,0.00736986475178082,0.00603042883013699,0.00475624727912329,0.00370427693805479,0.00324329924827397,1.1730368260274,0.0051388378596264,0.00362343446096713
100177,"Africa","BDI","Burundi","Bujumbura Mairie",0.0585397789252367,0.0573988967123288,0.0354661369863014,0.164109422246575,0.123622986328767,0.00777016370876712,0.00613777416438356,0.00489304805205479,0.00854491639726027,0.0093404527630137,0.00869978983287671,0.00761734862657534,0.00596530629178082,0.00522038250657534,0.00414883726306849,0.00347171997761644,0.00297661605219178,0.812929372876712,0.00386629379562915,0.00281008412315632
100178,"Africa","BDI","Burundi","Bujumbura Rural",0.0592007426375152,0.059615542739726,0.0374817915068493,0.175080779342466,0.130399184082192,0.00807870260410959,0.00635620784767123,0.00524308809041096,0.00902896294520548,0.00998882266,0.00877335639726027,0.00751007464,0.00660454435369863,0.00511556685413699,0.00417608237443836,0.00357988237879452,0.0027760412869863,0.841491347671233,0.00404197682814178,0.00292459127398881
100179,"Africa","BDI","Burundi","Bururi",0.026682138968964,0.0253738767123288,0.0152591317808219,0.0656200422191781,0.0506597018356164,0.0035964103939726,0.00327463296356164,0.00216511964109589,0.00360966755342466,0.00415197093972603,0.0041574243690411,0.0040733213630137,0.00380661010630137,0.00313044116219178,0.00297548659052055,0.00257646809427397,0.00209385617945205,0.313334713671233,0.00175852834991511,0.00141517809975354
100180,"Africa","BDI","Burundi","Cankuzo",0.260034252119576,0.257986139726027,0.179807279452055,1.50515729972603,0.870208794794521,0.0296741305857534,0.01795006514,0.0270768594854795,0.0462799534169863,0.0360911665819178,0.0225282859906849,0.0145247815688493,0.00955137656169863,0.00603292884643836,0.0042288017170137,0.00308096227989041,0.00215718785791781,8.78147367671233,0.016113026574238,0.00977157978225295
100181,"Africa","BDI","Burundi","Cibitoke",0.112295186881716,0.109824727671233,0.0709376580821918,0.389741796712329,0.277805983671233,0.0144806533205479,0.0103084567643836,0.0101945223232877,0.0183079235671233,0.0180801299424658,0.0143771773460274,0.0114223273252055,0.00874466610684932,0.00671072383720548,0.00556281068945205,0.0042282574090411,0.00339366130315068,2.02069107123288,0.00742556918061507,0.00500972663711976
100182,"Africa","BDI","Burundi","Gitega",0.123544063725841,0.124785909041096,0.0830394605479452,0.469277688246575,0.327445650864658,0.0160204798910959,0.0112803500996164,0.0117683761487671,0.0204392441589041,0.019951956569863,0.0155633647794521,0.01251540398,0.00951917700230137,0.00714181188605479,0.00560074931263014,0.00434193632309589,0.00327459618663014,2.41314581972603,0.00827566865209616,0.00552481434857738
100183,"Africa","BDI","Burundi","Karuzi",0.236501819123737,0.234977473972603,0.163524123287671,1.26251252054795,0.758295503041096,0.0274265908356164,0.0169060797326027,0.0246623275260274,0.0404834165394521,0.0338967683315069,0.0220453536778082,0.0148039679052055,0.00979442161449315,0.00649017091013699,0.00458194698712329,0.00325593269473973,0.00237118571490411,7.23263961643836,0.0147725955386827,0.00906448785590629
100184,"Africa","BDI","Burundi","Kayanza",0.102125260923355,0.0995542761643836,0.0631925619178082,0.344318834410959,0.246582009276712,0.0131782410707123,0.00954833818,0.00891750944328767,0.0159969066082192,0.0164413965372603,0.0137173221616438,0.0108025696932329,0.00861575778482192,0.00652708520528767,0.00540823607975342,0.00419701010328767,0.00312414925783562,1.73774675315068,0.00668920714081106,0.00457572470230169
100185,"Africa","BDI","Burundi","Kirundo",0.22078814305867,0.217313967123288,0.149420632876712,1.10068252,0.68182316630137,0.0258616393424658,0.0162309495616438,0.0219791607679452,0.0392019859917808,0.031194451980274,0.0210113108048219,0.0148107122376712,0.0101313968452055,0.00702789391271233,0.0049156747860274,0.00338813344468493,0.00239114658408219,6.12825082191781,0.0138658872098415,0.00859869786709801
100186,"Africa","BDI","Burundi","Makamba",0.148902643771227,0.144988895890411,0.0963102917808219,0.592886001479452,0.402921201342466,0.0184323532083836,0.0124737278672877,0.0141287266835616,0.0251220786465753,0.0228288230421918,0.0169918634882192,0.0127523357241096,0.00976503812438356,0.00733064054950685,0.00535987692156164,0.00401356877786301,0.00316606918810959,3.19156867232877,0.00963240696642953,0.00627860365677249
100187,"Africa","BDI","Burundi","Muramvya",0.0728935273714366,0.0704165520547945,0.0442149320547945,0.218364567890411,0.161525028109589,0.00956838658432877,0.00734194666147945,0.00619898947205479,0.0111154232438356,0.0118431825342466,0.0102656186465753,0.00869110589013699,0.00737785009260274,0.00540189911827397,0.00485372974010959,0.00373104501243836,0.0029594650589589,1.07122648630137,0.00481867036108982,0.00342155743100179
100188,"Africa","BDI","Burundi","Muyinga",0.234242758279651,0.232119284931507,0.160918156164384,1.2270426509589,0.739615153972603,0.027058742290411,0.0168750245671233,0.0234955248082192,0.0407582981635616,0.0330134806005479,0.0221743587849315,0.0151325334591781,0.0101957305128767,0.00699524830383562,0.00483590155205479,0.00334950444649315,0.00239748415005479,7.00010821917808,0.0145769254494192,0.00899425246779216
100189,"Africa","BDI","Burundi","Mwaro",0.0511933807822077,0.050244195890411,0.0316057454794521,0.141674786246575,0.106919328767123,0.00689466846849315,0.00557211013556164,0.00437704042712329,0.00788144881917808,0.0079862031890411,0.00770551693150685,0.00672491207287671,0.00591951954575342,0.00440356875134247,0.00408264438778082,0.00354913076663014,0.00262569891665753,0.698444350684931,0.00344278882134129,0.00253780298770263
100190,"Africa","BDI","Burundi","Ngozi",0.181580693091603,0.178761767123288,0.120745384383562,0.796479158109589,0.524259717726027,0.0222165612879452,0.0144883878468493,0.0177823841849315,0.0313461599561644,0.0274287884553425,0.0194469957512329,0.0140961023945205,0.0104228649987671,0.00753302939783562,0.00523182368038356,0.00387511315972603,0.00281250658016438,4.33193077616438,0.0116954116426816,0.00744335513811248
